,train_cohort,test_cohort,ROC,PRC,F1,ACC,MCC,mode,best_C,transfer,test_cohort_RGC,positive_transfer,negative_transfer
5429,Miao,Zhao,0.4675324675324674,0.4877865065247436,0.4545454545454545,0.52,0.0259740259740259,CAF,0.1,Miao$\mapsto$Zhao,0.5072000000000001,True,False
5430,Riaz,Allen,0.4585798816568047,0.3034688131682782,0.3888888888888889,0.4358974358974359,-0.0737209780774485,CAF,0.1,Riaz$\mapsto$Allen,0.5555555555555556,False,True
5431,Riaz,Choueiri,0.4615384615384614,0.1745039682539682,0.2222222222222222,0.5625,-0.0413449115297361,CAF,0.1,Riaz$\mapsto$Choueiri,0.6953125,False,True
5432,Riaz,Gide,0.5128787878787879,0.5630006913594986,0.5277777777777778,0.5342465753424658,0.0813073664672086,CAF,0.1,Riaz$\mapsto$Gide,0.5045974854569337,True,False
5433,Riaz,Hugo,0.7916666666666667,0.8131092984365872,0.6666666666666666,0.6538461538461539,0.3086066999241838,CAF,0.1,Riaz$\mapsto$Hugo,0.5029585798816568,True,False
5434,Riaz,IMVigor210,0.5518542199488491,0.2446656851736526,0.3886255924170615,0.5671140939597316,0.1339504592607222,CAF,0.1,Riaz$\mapsto$IMVigor210,0.6477636142516103,False,True
5435,Riaz,IMmotion150,0.5813746438746439,0.3335632112363577,0.4566929133858267,0.5818181818181818,0.1607581233362065,CAF,0.1,Riaz$\mapsto$IMmotion150,0.5874380165289257,False,True
5436,Riaz,Kim,0.7171717171717171,0.6177596502104107,0.4444444444444444,0.4444444444444444,0.1363636363636363,CAF,0.1,Riaz$\mapsto$Kim,0.6088888888888889,False,True
5437,Riaz,Liu,0.4571322985957132,0.376490395705613,0.3789473684210526,0.4485981308411215,-0.1034889014609745,CAF,0.1,Riaz$\mapsto$Liu,0.5272949602585378,False,True
5438,Riaz,Freeman,0.5265151515151516,0.4758650503703081,0.4137931034482758,0.5,0.0,CAF,0.1,Riaz$\mapsto$Freeman,0.5432525951557093,False,True
5439,Riaz,Miao,0.2666666666666666,0.1968666056166056,0.1428571428571428,0.2941176470588235,-0.4260064336151292,CAF,0.1,Riaz$\mapsto$Miao,0.5847750865051904,False,True
5440,Riaz,Rose,0.639554794520548,0.272197534479505,0.3278688524590164,0.5393258426966292,0.111787927568076,CAF,0.1,Riaz$\mapsto$Rose,0.7050877414467871,False,True
5441,Riaz,Ravi-1,0.5666118421052633,0.453151360572129,0.4418604651162791,0.5294117647058824,0.0454051973285486,CAF,0.1,Riaz$\mapsto$Ravi-1,0.532487504805844,False,True
5442,Riaz,Ravi-2,0.573529411764706,0.3482432863189442,0.380952380952381,0.48,-0.0274617518190544,CAF,0.1,Riaz$\mapsto$Ravi-2,0.5648000000000001,False,True
5443,Riaz,Snyder,0.5816326530612245,0.3412656554463277,0.4705882352941176,0.5714285714285714,0.1348399724926484,CAF,0.1,Riaz$\mapsto$Snyder,0.5555555555555555,True,False
5444,Riaz,Zhao,0.5324675324675324,0.5348333080360822,0.4799999999999999,0.48,-0.0259740259740259,CAF,0.1,Riaz$\mapsto$Zhao,0.5072000000000001,False,True
5445,Rose,Allen,0.4585798816568047,0.3034688131682782,0.3428571428571428,0.4102564102564102,-0.1462544848254261,CAF,0.1,Rose$\mapsto$Allen,0.5555555555555556,False,True
5446,Rose,Choueiri,0.4615384615384614,0.1745039682539682,0.2222222222222222,0.5625,-0.0413449115297361,CAF,0.1,Rose$\mapsto$Choueiri,0.6953125,False,True
5447,Rose,Gide,0.5128787878787879,0.5630006913594986,0.4705882352941176,0.5068493150684932,0.0372193684159388,CAF,0.1,Rose$\mapsto$Gide,0.5045974854569337,True,False
5448,Rose,Hugo,0.7916666666666667,0.8131092984365872,0.6153846153846153,0.6153846153846154,0.238095238095238,CAF,0.1,Rose$\mapsto$Hugo,0.5029585798816568,True,False
5449,Rose,IMVigor210,0.5518542199488491,0.2446656851736526,0.3482587064676617,0.5604026845637584,0.0748129987992666,CAF,0.1,Rose$\mapsto$IMVigor210,0.6477636142516103,False,True
5450,Rose,IMmotion150,0.5813746438746439,0.3335632112363577,0.4561403508771929,0.6242424242424243,0.1852207942971738,CAF,0.1,Rose$\mapsto$IMmotion150,0.5874380165289257,True,False
5451,Rose,Kim,0.7171717171717171,0.6177596502104107,0.4761904761904761,0.5111111111111111,0.2132007163556104,CAF,0.1,Rose$\mapsto$Kim,0.6088888888888889,False,True
5452,Rose,Liu,0.4571322985957132,0.376490395705613,0.3478260869565217,0.4392523364485981,-0.1363314997434169,CAF,0.1,Rose$\mapsto$Liu,0.5272949602585378,False,True
5453,Rose,Freeman,0.5265151515151516,0.4758650503703081,0.3571428571428571,0.4705882352941176,-0.0797855923130281,CAF,0.1,Rose$\mapsto$Freeman,0.5432525951557093,False,True
5454,Rose,Miao,0.2666666666666666,0.1968666056166056,0.1666666666666666,0.4117647058823529,-0.2777460299317654,CAF,0.1,Rose$\mapsto$Miao,0.5847750865051904,False,True
5455,Rose,Riaz,0.5097560975609756,0.2756365771862434,0.2777777777777778,0.4901960784313725,-0.0096854855528257,CAF,0.1,Rose$\mapsto$Riaz,0.6847366397539408,False,True
5456,Rose,Ravi-1,0.5666118421052633,0.453151360572129,0.419753086419753,0.5392156862745098,0.0402585363105322,CAF,0.1,Rose$\mapsto$Ravi-1,0.532487504805844,True,False
5457,Rose,Ravi-2,0.573529411764706,0.3482432863189442,0.4,0.52,0.0274617518190544,CAF,0.1,Rose$\mapsto$Ravi-2,0.5648000000000001,False,True
5458,Rose,Snyder,0.5816326530612245,0.3412656554463277,0.3999999999999999,0.5714285714285714,0.0693375245281536,CAF,0.1,Rose$\mapsto$Snyder,0.5555555555555555,True,False
5459,Rose,Zhao,0.5324675324675324,0.5348333080360822,0.4347826086956521,0.48,-0.0451622302330945,CAF,0.1,Rose$\mapsto$Zhao,0.5072000000000001,False,True
5460,Ravi-1,Allen,0.4585798816568047,0.3034688131682782,0.3428571428571428,0.4102564102564102,-0.1462544848254261,CAF,0.1,Ravi-1$\mapsto$Allen,0.5555555555555556,False,True
5461,Ravi-1,Choueiri,0.4615384615384614,0.1745039682539682,0.2222222222222222,0.5625,-0.0413449115297361,CAF,0.1,Ravi-1$\mapsto$Choueiri,0.6953125,False,True
5462,Ravi-1,Gide,0.5128787878787879,0.5630006913594986,0.5070422535211268,0.5205479452054794,0.0564467916095722,CAF,0.1,Ravi-1$\mapsto$Gide,0.5045974854569337,True,False
5463,Ravi-1,Hugo,0.7916666666666667,0.8131092984365872,0.6666666666666666,0.6538461538461539,0.3086066999241838,CAF,0.1,Ravi-1$\mapsto$Hugo,0.5029585798816568,True,False
5464,Ravi-1,IMVigor210,0.5518542199488491,0.2446656851736526,0.3904761904761905,0.5704697986577181,0.1376430475257243,CAF,0.1,Ravi-1$\mapsto$IMVigor210,0.6477636142516103,False,True
5465,Ravi-1,IMmotion150,0.5813746438746439,0.3335632112363577,0.464,0.593939393939394,0.1765337031607515,CAF,0.1,Ravi-1$\mapsto$IMmotion150,0.5874380165289257,True,False
5466,Ravi-1,Kim,0.7171717171717171,0.6177596502104107,0.4444444444444444,0.4444444444444444,0.1363636363636363,CAF,0.1,Ravi-1$\mapsto$Kim,0.6088888888888889,False,True
5467,Ravi-1,Liu,0.4571322985957132,0.376490395705613,0.3789473684210526,0.4485981308411215,-0.1034889014609745,CAF,0.1,Ravi-1$\mapsto$Liu,0.5272949602585378,False,True
5468,Ravi-1,Freeman,0.5265151515151516,0.4758650503703081,0.4137931034482758,0.5,0.0,CAF,0.1,Ravi-1$\mapsto$Freeman,0.5432525951557093,False,True
5469,Ravi-1,Miao,0.2666666666666666,0.1968666056166056,0.1428571428571428,0.2941176470588235,-0.4260064336151292,CAF,0.1,Ravi-1$\mapsto$Miao,0.5847750865051904,False,True
5470,Ravi-1,Riaz,0.5097560975609756,0.2756365771862434,0.3157894736842105,0.4901960784313725,0.0505985982885429,CAF,0.1,Ravi-1$\mapsto$Riaz,0.6847366397539408,False,True
5471,Ravi-1,Rose,0.639554794520548,0.272197534479505,0.3278688524590164,0.5393258426966292,0.111787927568076,CAF,0.1,Ravi-1$\mapsto$Rose,0.7050877414467871,False,True
5472,Ravi-1,Ravi-2,0.573529411764706,0.3482432863189442,0.380952380952381,0.48,-0.0274617518190544,CAF,0.1,Ravi-1$\mapsto$Ravi-2,0.5648000000000001,False,True
5473,Ravi-1,Snyder,0.5816326530612245,0.3412656554463277,0.375,0.5238095238095238,0.0,CAF,0.1,Ravi-1$\mapsto$Snyder,0.5555555555555555,False,True
5474,Ravi-1,Zhao,0.5324675324675324,0.5348333080360822,0.4799999999999999,0.48,-0.0259740259740259,CAF,0.1,Ravi-1$\mapsto$Zhao,0.5072000000000001,False,True
5475,Ravi-2,Allen,0.4585798816568047,0.3034688131682782,0.3428571428571428,0.4102564102564102,-0.1462544848254261,CAF,0.1,Ravi-2$\mapsto$Allen,0.5555555555555556,False,True
5476,Ravi-2,Choueiri,0.4615384615384614,0.1745039682539682,0.2222222222222222,0.5625,-0.0413449115297361,CAF,0.1,Ravi-2$\mapsto$Choueiri,0.6953125,False,True
5477,Ravi-2,Gide,0.5128787878787879,0.5630006913594986,0.5070422535211268,0.5205479452054794,0.0564467916095722,CAF,0.1,Ravi-2$\mapsto$Gide,0.5045974854569337,True,False
5478,Ravi-2,Hugo,0.7916666666666667,0.8131092984365872,0.6153846153846153,0.6153846153846154,0.238095238095238,CAF,0.1,Ravi-2$\mapsto$Hugo,0.5029585798816568,True,False
5479,Ravi-2,IMVigor210,0.5518542199488491,0.2446656851736526,0.375,0.5637583892617449,0.1130112753452962,CAF,0.1,Ravi-2$\mapsto$IMVigor210,0.6477636142516103,False,True
5480,Ravi-2,IMmotion150,0.5813746438746439,0.3335632112363577,0.453781512605042,0.6060606060606061,0.1710172942483779,CAF,0.1,Ravi-2$\mapsto$IMmotion150,0.5874380165289257,True,False
5481,Ravi-2,Kim,0.7171717171717171,0.6177596502104107,0.4444444444444444,0.4444444444444444,0.1363636363636363,CAF,0.1,Ravi-2$\mapsto$Kim,0.6088888888888889,False,True
5482,Ravi-2,Liu,0.4571322985957132,0.376490395705613,0.3789473684210526,0.4485981308411215,-0.1034889014609745,CAF,0.1,Ravi-2$\mapsto$Liu,0.5272949602585378,False,True
5483,Ravi-2,Freeman,0.5265151515151516,0.4758650503703081,0.4137931034482758,0.5,0.0,CAF,0.1,Ravi-2$\mapsto$Freeman,0.5432525951557093,False,True
5484,Ravi-2,Miao,0.2666666666666666,0.1968666056166056,0.1538461538461538,0.3529411764705882,-0.3499338561838561,CAF,0.1,Ravi-2$\mapsto$Miao,0.5847750865051904,False,True
5485,Ravi-2,Riaz,0.5097560975609756,0.2756365771862434,0.3157894736842105,0.4901960784313725,0.0505985982885429,CAF,0.1,Ravi-2$\mapsto$Riaz,0.6847366397539408,False,True
5486,Ravi-2,Rose,0.639554794520548,0.272197534479505,0.3278688524590164,0.5393258426966292,0.111787927568076,CAF,0.1,Ravi-2$\mapsto$Rose,0.7050877414467871,False,True
5487,Ravi-2,Ravi-1,0.5666118421052633,0.453151360572129,0.4470588235294117,0.5392156862745098,0.0606221770963351,CAF,0.1,Ravi-2$\mapsto$Ravi-1,0.532487504805844,True,False
5488,Ravi-2,Snyder,0.5816326530612245,0.3412656554463277,0.375,0.5238095238095238,0.0,CAF,0.1,Ravi-2$\mapsto$Snyder,0.5555555555555555,False,True
5489,Ravi-2,Zhao,0.5324675324675324,0.5348333080360822,0.4799999999999999,0.48,-0.0259740259740259,CAF,0.1,Ravi-2$\mapsto$Zhao,0.5072000000000001,False,True
5490,Snyder,Allen,0.4585798816568047,0.3034688131682782,0.3888888888888889,0.4358974358974359,-0.0737209780774485,CAF,0.1,Snyder$\mapsto$Allen,0.5555555555555556,False,True
5491,Snyder,Choueiri,0.4615384615384614,0.1745039682539682,0.2222222222222222,0.5625,-0.0413449115297361,CAF,0.1,Snyder$\mapsto$Choueiri,0.6953125,False,True
5492,Snyder,Gide,0.5128787878787879,0.5630006913594986,0.5277777777777778,0.5342465753424658,0.0813073664672086,CAF,0.1,Snyder$\mapsto$Gide,0.5045974854569337,True,False
5493,Snyder,Hugo,0.7916666666666667,0.8131092984365872,0.6666666666666666,0.6538461538461539,0.3086066999241838,CAF,0.1,Snyder$\mapsto$Hugo,0.5029585798816568,True,False
5494,Snyder,IMVigor210,0.5518542199488491,0.2446656851736526,0.3962264150943396,0.5704697986577181,0.1462672588246782,CAF,0.1,Snyder$\mapsto$IMVigor210,0.6477636142516103,False,True
5495,Snyder,IMmotion150,0.5813746438746439,0.3335632112363577,0.4566929133858267,0.5818181818181818,0.1607581233362065,CAF,0.1,Snyder$\mapsto$IMmotion150,0.5874380165289257,False,True
5496,Snyder,Kim,0.7171717171717171,0.6177596502104107,0.4444444444444444,0.4444444444444444,0.1363636363636363,CAF,0.1,Snyder$\mapsto$Kim,0.6088888888888889,False,True
5497,Snyder,Liu,0.4571322985957132,0.376490395705613,0.3789473684210526,0.4485981308411215,-0.1034889014609745,CAF,0.1,Snyder$\mapsto$Liu,0.5272949602585378,False,True
5498,Snyder,Freeman,0.5265151515151516,0.4758650503703081,0.4137931034482758,0.5,0.0,CAF,0.1,Snyder$\mapsto$Freeman,0.5432525951557093,False,True
5499,Snyder,Miao,0.2666666666666666,0.1968666056166056,0.1428571428571428,0.2941176470588235,-0.4260064336151292,CAF,0.1,Snyder$\mapsto$Miao,0.5847750865051904,False,True
5500,Snyder,Riaz,0.5097560975609756,0.2756365771862434,0.3157894736842105,0.4901960784313725,0.0505985982885429,CAF,0.1,Snyder$\mapsto$Riaz,0.6847366397539408,False,True
5501,Snyder,Rose,0.639554794520548,0.272197534479505,0.3225806451612903,0.5280898876404494,0.1013178944379556,CAF,0.1,Snyder$\mapsto$Rose,0.7050877414467871,False,True
5502,Snyder,Ravi-1,0.5666118421052633,0.453151360572129,0.4597701149425287,0.5392156862745098,0.0708275537252164,CAF,0.1,Snyder$\mapsto$Ravi-1,0.532487504805844,True,False
5503,Snyder,Ravi-2,0.573529411764706,0.3482432863189442,0.380952380952381,0.48,-0.0274617518190544,CAF,0.1,Snyder$\mapsto$Ravi-2,0.5648000000000001,False,True
5504,Snyder,Zhao,0.5324675324675324,0.5348333080360822,0.4799999999999999,0.48,-0.0259740259740259,CAF,0.1,Snyder$\mapsto$Zhao,0.5072000000000001,False,True
5505,Zhao,Allen,0.5414201183431954,0.3457125828268595,0.4285714285714285,0.5897435897435898,0.1118033988749895,CAF,0.1,Zhao$\mapsto$Allen,0.5555555555555556,True,False
5506,Zhao,Choueiri,0.5384615384615384,0.452559015059015,0.3076923076923076,0.4375,0.0413449115297361,CAF,0.1,Zhao$\mapsto$Choueiri,0.6953125,False,True
5507,Zhao,Gide,0.4871212121212121,0.5438516713300401,0.525,0.4794520547945205,-0.0507575757575757,CAF,0.1,Zhao$\mapsto$Gide,0.5045974854569337,False,True
5508,Zhao,Hugo,0.2083333333333333,0.3798701885900701,0.3076923076923076,0.3076923076923077,-0.3809523809523809,CAF,0.1,Zhao$\mapsto$Hugo,0.5029585798816568,False,True
5509,Zhao,IMVigor210,0.4481457800511509,0.1970515713067629,0.2272727272727273,0.4295302013422818,-0.1549100986576753,CAF,0.1,Zhao$\mapsto$IMVigor210,0.6477636142516103,False,True
5510,Zhao,IMmotion150,0.4186253561253562,0.2523090328268538,0.2706766917293233,0.4121212121212121,-0.1796201161442677,CAF,0.1,Zhao$\mapsto$IMmotion150,0.5874380165289257,False,True
5511,Zhao,Kim,0.2828282828282827,0.1889879591632586,0.1666666666666666,0.5555555555555556,-0.1363636363636363,CAF,0.1,Zhao$\mapsto$Kim,0.6088888888888889,False,True
5512,Zhao,Liu,0.5428677014042868,0.4226810136590659,0.4731182795698925,0.5420560747663551,0.0798005825522081,CAF,0.1,Zhao$\mapsto$Liu,0.5272949602585378,True,False
5513,Zhao,Freeman,0.4734848484848485,0.323727745261087,0.4137931034482758,0.5,0.0,CAF,0.1,Zhao$\mapsto$Freeman,0.5432525951557093,False,True
5514,Zhao,Miao,0.7333333333333334,0.4413186813186812,0.6153846153846154,0.7058823529411765,0.4260064336151292,CAF,0.1,Zhao$\mapsto$Miao,0.5847750865051904,True,False
5515,Zhao,Riaz,0.4902439024390244,0.1840889829856998,0.2424242424242424,0.5098039215686274,-0.0505985982885429,CAF,0.1,Zhao$\mapsto$Riaz,0.6847366397539408,False,True
5516,Zhao,Rose,0.3604452054794521,0.1386275488608467,0.2033898305084745,0.4719101123595505,-0.1013178944379556,CAF,0.1,Zhao$\mapsto$Rose,0.7050877414467871,False,True
5517,Zhao,Ravi-1,0.4333881578947368,0.3183123777264228,0.3999999999999999,0.4705882352941176,-0.0556749167603805,CAF,0.1,Zhao$\mapsto$Ravi-1,0.532487504805844,False,True
5518,Zhao,Ravi-2,0.4264705882352941,0.2651807719438583,0.3157894736842105,0.48,-0.0898283738337021,CAF,0.1,Zhao$\mapsto$Ravi-2,0.5648000000000001,False,True
5519,Zhao,Snyder,0.4183673469387755,0.2683954126982654,0.3333333333333332,0.4285714285714285,-0.1348399724926484,CAF,0.1,Zhao$\mapsto$Snyder,0.5555555555555555,False,True
5520,Allen,Choueiri,0.717948717948718,0.2601190476190476,0.4444444444444444,0.6875,0.289414380708153,CTL,0.1,Allen$\mapsto$Choueiri,0.6953125,False,True
5521,Allen,Gide,0.812878787878788,0.8574204685297185,0.7323943661971831,0.7397260273972602,0.5019187686364668,CTL,0.1,Allen$\mapsto$Gide,0.5045974854569337,True,False
5522,Allen,Hugo,0.4226190476190476,0.4934001164915246,0.4,0.4230769230769231,-0.1441499940312894,CTL,0.1,Allen$\mapsto$Hugo,0.5029585798816568,False,True
5523,Allen,IMVigor210,0.5817774936061382,0.2765968601969736,0.3654822335025381,0.5805369127516778,0.105928364906426,CTL,0.1,Allen$\mapsto$IMVigor210,0.6477636142516103,False,True
5524,Allen,IMmotion150,0.6887464387464387,0.4205906141173571,0.5254237288135594,0.6606060606060606,0.2871790460867195,CTL,0.1,Allen$\mapsto$IMmotion150,0.5874380165289257,True,False
5525,Allen,Kim,0.7676767676767676,0.6250148063517863,0.5333333333333333,0.6888888888888889,0.3282439759448873,CTL,0.1,Allen$\mapsto$Kim,0.6088888888888889,True,False
5526,Allen,Liu,0.5517368810051737,0.4667348029831709,0.4137931034482759,0.5233644859813084,0.0145161772276325,CTL,0.1,Allen$\mapsto$Liu,0.5272949602585378,False,True
5527,Allen,Freeman,0.4886363636363636,0.4226406552910742,0.5185185185185186,0.6176470588235294,0.2114480089755734,CTL,0.1,Allen$\mapsto$Freeman,0.5432525951557093,True,False
5528,Allen,Miao,0.5,0.2666575091575092,0.2,0.5294117647058824,-0.1333333333333333,CTL,0.1,Allen$\mapsto$Miao,0.5847750865051904,False,True
5529,Allen,Riaz,0.6292682926829268,0.4169181179826017,0.303030303030303,0.5490196078431373,0.0486524983543681,CTL,0.1,Allen$\mapsto$Riaz,0.6847366397539408,False,True
5530,Allen,Rose,0.6207191780821919,0.2526932947591305,0.36,0.6404494382022472,0.1738965230605461,CTL,0.1,Allen$\mapsto$Rose,0.7050877414467871,False,True
5531,Allen,Ravi-1,0.6171875,0.4738980217597379,0.5121951219512196,0.6078431372549019,0.1886582222065542,CTL,0.1,Allen$\mapsto$Ravi-1,0.532487504805844,True,False
5532,Allen,Ravi-2,0.4191176470588235,0.3829240841073271,0.25,0.52,-0.1029411764705882,CTL,0.1,Allen$\mapsto$Ravi-2,0.5648000000000001,False,True
5533,Allen,Snyder,0.673469387755102,0.4401785140506944,0.5,0.6190476190476191,0.2041241452319315,CTL,0.1,Allen$\mapsto$Snyder,0.5555555555555555,True,False
5534,Allen,Zhao,0.4545454545454545,0.4649976124123202,0.4545454545454545,0.52,0.0259740259740259,CTL,0.1,Allen$\mapsto$Zhao,0.5072000000000001,True,False
5535,Choueiri,Allen,0.6715976331360947,0.501631763214827,0.4827586206896552,0.6153846153846154,0.1843024451936214,CTL,0.1,Choueiri$\mapsto$Allen,0.5555555555555556,True,False
5536,Choueiri,Gide,0.812878787878788,0.8574204685297185,0.7323943661971831,0.7397260273972602,0.5019187686364668,CTL,0.1,Choueiri$\mapsto$Gide,0.5045974854569337,True,False
5537,Choueiri,Hugo,0.4226190476190476,0.4934001164915246,0.4,0.4230769230769231,-0.1441499940312894,CTL,0.1,Choueiri$\mapsto$Hugo,0.5029585798816568,False,True
5538,Choueiri,IMVigor210,0.5817774936061382,0.2765968601969736,0.3608247422680412,0.5838926174496645,0.1011374050069587,CTL,0.1,Choueiri$\mapsto$IMVigor210,0.6477636142516103,False,True
5539,Choueiri,IMmotion150,0.6887464387464387,0.4205906141173571,0.5254237288135594,0.6606060606060606,0.2871790460867195,CTL,0.1,Choueiri$\mapsto$IMmotion150,0.5874380165289257,True,False
5540,Choueiri,Kim,0.7676767676767676,0.6250148063517863,0.5517241379310345,0.7111111111111111,0.3593134953348083,CTL,0.1,Choueiri$\mapsto$Kim,0.6088888888888889,True,False
5541,Choueiri,Liu,0.5517368810051737,0.4667348029831709,0.4137931034482759,0.5233644859813084,0.0145161772276325,CTL,0.1,Choueiri$\mapsto$Liu,0.5272949602585378,False,True
5542,Choueiri,Freeman,0.4886363636363636,0.4226406552910742,0.5185185185185186,0.6176470588235294,0.2114480089755734,CTL,0.1,Choueiri$\mapsto$Freeman,0.5432525951557093,True,False
5543,Choueiri,Miao,0.5,0.2666575091575092,0.2,0.5294117647058824,-0.1333333333333333,CTL,0.1,Choueiri$\mapsto$Miao,0.5847750865051904,False,True
5544,Choueiri,Riaz,0.6292682926829268,0.4169181179826017,0.303030303030303,0.5490196078431373,0.0486524983543681,CTL,0.1,Choueiri$\mapsto$Riaz,0.6847366397539408,False,True
5545,Choueiri,Rose,0.6207191780821919,0.2526932947591305,0.36,0.6404494382022472,0.1738965230605461,CTL,0.1,Choueiri$\mapsto$Rose,0.7050877414467871,False,True
5546,Choueiri,Ravi-1,0.6171875,0.4738980217597379,0.5,0.6078431372549019,0.1793498073136925,CTL,0.1,Choueiri$\mapsto$Ravi-1,0.532487504805844,True,False
5547,Choueiri,Ravi-2,0.4191176470588235,0.3829240841073271,0.25,0.52,-0.1029411764705882,CTL,0.1,Choueiri$\mapsto$Ravi-2,0.5648000000000001,False,True
5548,Choueiri,Snyder,0.673469387755102,0.4401785140506944,0.5333333333333333,0.6666666666666666,0.2773500981126146,CTL,0.1,Choueiri$\mapsto$Snyder,0.5555555555555555,True,False
5549,Choueiri,Zhao,0.4545454545454545,0.4649976124123202,0.4545454545454545,0.52,0.0259740259740259,CTL,0.1,Choueiri$\mapsto$Zhao,0.5072000000000001,True,False
5550,Gide,Allen,0.6715976331360947,0.501631763214827,0.4827586206896552,0.6153846153846154,0.1843024451936214,CTL,0.1,Gide$\mapsto$Allen,0.5555555555555556,True,False
5551,Gide,Choueiri,0.717948717948718,0.2601190476190476,0.5454545454545454,0.6875,0.4803844614152613,CTL,0.1,Gide$\mapsto$Choueiri,0.6953125,False,True
5552,Gide,Hugo,0.4226190476190476,0.4934001164915246,0.4444444444444445,0.4230769230769231,-0.1543033499620919,CTL,0.1,Gide$\mapsto$Hugo,0.5029585798816568,False,True
5553,Gide,IMVigor210,0.5817774936061382,0.2765968601969736,0.3771929824561403,0.5234899328859061,0.104073116745483,CTL,0.1,Gide$\mapsto$IMVigor210,0.6477636142516103,False,True
5554,Gide,IMmotion150,0.6887464387464387,0.4205906141173571,0.5223880597014925,0.6121212121212121,0.2666350746573335,CTL,0.1,Gide$\mapsto$IMmotion150,0.5874380165289257,True,False
5555,Gide,Kim,0.7676767676767676,0.6250148063517863,0.5128205128205128,0.5777777777777777,0.2872134789517763,CTL,0.1,Gide$\mapsto$Kim,0.6088888888888889,False,True
5556,Gide,Liu,0.5517368810051737,0.4667348029831709,0.4565217391304348,0.5327102803738317,0.0561153402637811,CTL,0.1,Gide$\mapsto$Liu,0.5272949602585378,True,False
5557,Gide,Freeman,0.4886363636363636,0.4226406552910742,0.5185185185185186,0.6176470588235294,0.2114480089755734,CTL,0.1,Gide$\mapsto$Freeman,0.5432525951557093,True,False
5558,Gide,Miao,0.5,0.2666575091575092,0.4285714285714285,0.5294117647058824,0.0912870929175276,CTL,0.1,Gide$\mapsto$Miao,0.5847750865051904,False,True
5559,Gide,Riaz,0.6292682926829268,0.4169181179826017,0.3783783783783783,0.5490196078431373,0.168787321477648,CTL,0.1,Gide$\mapsto$Riaz,0.6847366397539408,False,True
5560,Gide,Rose,0.6207191780821919,0.2526932947591305,0.3272727272727272,0.5842696629213483,0.1172828576728024,CTL,0.1,Gide$\mapsto$Rose,0.7050877414467871,False,True
5561,Gide,Ravi-1,0.6171875,0.4738980217597379,0.5567010309278351,0.5784313725490197,0.2061237059099248,CTL,0.1,Gide$\mapsto$Ravi-1,0.532487504805844,True,False
5562,Gide,Ravi-2,0.4191176470588235,0.3829240841073271,0.2727272727272727,0.36,-0.2556653716805367,CTL,0.1,Gide$\mapsto$Ravi-2,0.5648000000000001,False,True
5563,Gide,Snyder,0.673469387755102,0.4401785140506944,0.5555555555555556,0.6190476190476191,0.2696799449852968,CTL,0.1,Gide$\mapsto$Snyder,0.5555555555555555,True,False
5564,Gide,Zhao,0.4545454545454545,0.4649976124123202,0.4545454545454545,0.52,0.0259740259740259,CTL,0.1,Gide$\mapsto$Zhao,0.5072000000000001,True,False
5565,Hugo,Allen,0.3284023668639053,0.2433868250080283,0.3333333333333333,0.3846153846153846,-0.1843024451936214,CTL,0.1,Hugo$\mapsto$Allen,0.5555555555555556,False,True
5566,Hugo,Choueiri,0.282051282051282,0.1276871276871277,0.1666666666666666,0.375,-0.2219167619785609,CTL,0.1,Hugo$\mapsto$Choueiri,0.6953125,False,True
5567,Hugo,Gide,0.1871212121212121,0.3968376249585322,0.3333333333333333,0.2876712328767123,-0.4309464645638927,CTL,0.1,Hugo$\mapsto$Gide,0.5045974854569337,False,True
5568,Hugo,IMVigor210,0.4182225063938619,0.1919321204274558,0.2636363636363636,0.4563758389261745,-0.0909278264470207,CTL,0.1,Hugo$\mapsto$IMVigor210,0.6477636142516103,False,True
5569,Hugo,IMmotion150,0.3112535612535613,0.2088619522573739,0.2238805970149253,0.3696969696969697,-0.2676064228345915,CTL,0.1,Hugo$\mapsto$IMmotion150,0.5874380165289257,False,True
5570,Hugo,Kim,0.2323232323232323,0.17486141388847,0.1714285714285714,0.3555555555555555,-0.3149896336036439,CTL,0.1,Hugo$\mapsto$Kim,0.6088888888888889,False,True
5571,Hugo,Liu,0.4482631189948263,0.3996014634622987,0.4123711340206185,0.4672897196261682,-0.0561153402637811,CTL,0.1,Hugo$\mapsto$Liu,0.5272949602585378,False,True
5572,Hugo,Freeman,0.5113636363636364,0.4944349147711413,0.3225806451612903,0.3823529411764705,-0.2114480089755734,CTL,0.1,Hugo$\mapsto$Freeman,0.5432525951557093,False,True
5573,Hugo,Miao,0.5,0.2693117993117993,0.4,0.4705882352941176,0.0154303349962091,CTL,0.1,Hugo$\mapsto$Miao,0.5847750865051904,False,True
5574,Hugo,Riaz,0.3707317073170731,0.1602362299742133,0.2631578947368421,0.4509803921568627,-0.0486524983543681,CTL,0.1,Hugo$\mapsto$Riaz,0.6847366397539408,False,True
5575,Hugo,Rose,0.3792808219178082,0.1532020968812327,0.208955223880597,0.4044943820224719,-0.128280014770497,CTL,0.1,Hugo$\mapsto$Rose,0.7050877414467871,False,True
5576,Hugo,Ravi-1,0.3828125,0.3135690678115428,0.3181818181818182,0.4117647058823529,-0.1877040050778544,CTL,0.1,Hugo$\mapsto$Ravi-1,0.532487504805844,False,True
