	train_cohort	test_cohort	ROC	PRC	F1	ACC	MCC
53	Hugo	IMmotion150	0.5856481481481481	0.329764283966693	0.2105263157894737	0.6363636363636364	-0.005170807771966125
54	Hugo	Kim	0.6136363636363636	0.3787238427218988	0.4117647058823529	0.5555555555555556	0.11393242066514779
55	Hugo	Liu	0.4722838137472284	0.42558797106893576	0.5578231292517007	0.3925233644859813	0.07655384843068515
56	Hugo	MGH	0.446969696969697	0.3743426681921864	0.4888888888888888	0.3235294117647059	-0.23570226039551584
57	Hugo	Miao	0.16666666666666669	0.18241542770954536	0.0	0.5294117647058824	-0.29880715233359845
58	Hugo	Riaz	0.5585365853658537	0.20468972682972542	0.2978723404255319	0.35294117647058826	-0.028208925514281964
59	Hugo	Rose	0.5479452054794521	0.19134713935223624	0.0	0.7865168539325843	-0.08743996256404538
60	Hugo	SU2CLC1	0.5760690789473684	0.4342450433799403	0.4	0.5588235294117647	0.05127224803260632
61	Hugo	SU2CLC2	0.6102941176470589	0.3825328323469056	0.5454545454545454	0.6	0.2625752465908215
62	Hugo	Snyder	0.32653061224489793	0.2417028957331921	0.0	0.5714285714285714	-0.22941573387056177
63	Hugo	Zhao	0.7467532467532467	0.6034058265904593	0.6956521739130435	0.72	0.4387188079786328
64	IMVigor210	Allen	0.6538461538461539	0.4700851594412561	0.0	0.6666666666666666	0.0
65	IMVigor210	Choueiri	0.5897435897435896	0.22077922077922077	0.0	0.8125	0.0
66	IMVigor210	Gide	0.8	0.8627267441394569	0.2608695652173913	0.5342465753424658	0.2718098545213646
67	IMVigor210	Hugo	0.6190476190476191	0.6432241475905783	0.0	0.46153846153846156	0.0
68	IMVigor210	IMVigor210	0.7806265984654731	0.5779284777171811	0.5693430656934305	0.802013422818792	0.4408314531727463
69	IMVigor210	IMmotion150	0.6805555555555556	0.4526718554769934	0.0	0.703030303030303	-0.050015632328035534
70	IMVigor210	Kim	0.7676767676767676	0.6213299365020379	0.5599999999999999	0.7555555555555555	0.3917444623427672
71	IMVigor210	Liu	0.5713229859571324	0.4807886292193375	0.0	0.616822429906542	0.0
72	IMVigor210	MGH	0.7007575757575758	0.5684624619851534	0.0	0.6470588235294118	0.0
73	IMVigor210	Miao	0.26666666666666666	0.20195144724556488	0.0	0.7058823529411765	0.0
74	IMVigor210	Riaz	0.7268292682926829	0.4436278797830522	0.0	0.803921568627451	0.0
75	IMVigor210	Rose	0.738013698630137	0.30945653182611754	0.0	0.8202247191011236	0.0
76	IMVigor210	SU2CLC1	0.6957236842105263	0.6564289874364547	0.5897435897435896	0.6862745098039216	0.3363352772430605
77	IMVigor210	SU2CLC2	0.6838235294117647	0.5348941336441336	0.5714285714285714	0.64	0.3158101459191266
78	IMVigor210	Snyder	0.5102040816326531	0.41369732042000945	0.0	0.6666666666666666	0.0
79	IMVigor210	Zhao	0.6753246753246752	0.6427519148615987	0.0	0.56	0.0
80	IMmotion150	Allen	0.7810650887573964	0.7524568419931321	0.5555555555555555	0.5897435897435898	0.25802342327107003
81	IMmotion150	Choueiri	0.8205128205128205	0.5686507936507936	0.5	0.875	0.53748384988657
82	IMmotion150	Gide	0.8484848484848485	0.8923857763671804	0.7865168539325842	0.7397260273972602	0.4775582359114631
83	IMmotion150	Hugo	0.6369047619047619	0.6470668652076215	0.7058823529411764	0.6153846153846154	0.2253744679276044
84	IMmotion150	IMVigor210	0.590537084398977	0.31121705838411695	0.3611111111111111	0.3825503355704698	0.03271807725744265
85	IMmotion150	IMmotion150	0.9095441595441596	0.8337545133120375	0.7755102040816326	0.8666666666666667	0.6810256871969468
86	IMmotion150	Kim	0.8535353535353536	0.6328222001661018	0.5	0.4666666666666667	0.30151134457776363
87	IMmotion150	Liu	0.6178861788617886	0.42875572121157784	0.625	0.6074766355140186	0.3171186104102172
88	IMmotion150	MGH	0.5984848484848485	0.42392787751488653	0.5	0.47058823529411764	0.07150969419341942
89	IMmotion150	Miao	0.05	0.16567550096961864	0.0	0.47058823529411764	-0.35805743701971643
90	IMmotion150	Riaz	0.6097560975609757	0.33254515643845894	0.3414634146341463	0.47058823529411764	0.09322021169156726
91	IMmotion150	Rose	0.5787671232876713	0.20183678891956852	0.3611111111111111	0.48314606741573035	0.17765118244995523
92	IMmotion150	SU2CLC1	0.7035361842105263	0.5500248683772269	0.5977011494252874	0.6568627450980392	0.31434700810629757
93	IMmotion150	SU2CLC2	0.6323529411764706	0.5275006243756244	0.4761904761904762	0.56	0.14417419705003606
94	IMmotion150	Snyder	0.4387755102040816	0.2774448299133173	0.0	0.5238095238095238	-0.28867513459481287
95	IMmotion150	Zhao	0.7662337662337663	0.7765721628654362	0.0	0.56	0.0
96	Kim	Allen	0.7159763313609467	0.5042407168533811	0.3529411764705882	0.717948717948718	0.2988071523335984
97	Kim	Choueiri	0.5641025641025641	0.193001443001443	0.25	0.625	0.021591675854376522
98	Kim	Gide	0.7212121212121212	0.7837212362548857	0.5517241379310346	0.6438356164383562	0.3918983645408369
99	Kim	Hugo	0.5476190476190477	0.61689114135997	0.4	0.5384615384615384	0.14085904245475275
100	Kim	IMVigor210	0.6755754475703325	0.42965616673799895	0.24719101123595508	0.7751677852348994	0.1939562693728363
101	Kim	IMmotion150	0.6807336182336181	0.38932186308347383	0.0	0.703030303030303	-0.050015632328035534
102	Kim	Kim	0.9873737373737373	0.9712121212121213	0.8571428571428571	0.9333333333333333	0.82915619758885
103	Kim	Liu	0.4951958610495196	0.357473949755568	0.0816326530612245	0.5794392523364486	-0.07787146844855096
104	Kim	MGH	0.6477272727272727	0.5108244781024426	0.26666666666666666	0.6764705882352942	0.20422388828466229
105	Kim	Miao	0.16666666666666669	0.17864919394331158	0.0	0.7058823529411765	0.0
106	Kim	Riaz	0.4878048780487805	0.17392973802246003	0.17391304347826086	0.6274509803921569	-0.062216077727838784
107	Kim	Rose	0.7559931506849316	0.30329776898452887	0.0	0.797752808988764	-0.07098293176609363
108	Kim	SU2CLC1	0.7129934210526315	0.6793740226665463	0.46153846153846156	0.7254901960784313	0.39977805915578335
109	Kim	SU2CLC2	0.5661764705882353	0.5715297269963737	0.5454545454545454	0.8	0.5383054219239551
110	Kim	Snyder	0.42857142857142855	0.2881793068104435	0.0	0.6666666666666666	0.0
111	Kim	Zhao	0.6753246753246753	0.6255933028959344	0.0	0.56	0.0
112	Liu	Allen	0.7218934911242603	0.45618542258813755	0.3636363636363637	0.6410256410256411	0.12909944487358055
113	Liu	Choueiri	0.17948717948717946	0.11093559218559218	0.0	0.5	-0.32387513781564786
114	Liu	Gide	0.7840909090909091	0.7964653819810167	0.6666666666666667	0.6986301369863014	0.44564995051173567
115	Liu	Hugo	0.36904761904761907	0.5200339385499496	0.36363636363636365	0.46153846153846156	-0.05143444998736397
116	Liu	IMVigor210	0.6121483375959079	0.2977451259205305	0.2568807339449541	0.7281879194630873	0.1078100446074005
117	Liu	IMmotion150	0.6655982905982906	0.4594919374940711	0.4624277456647399	0.43636363636363634	0.11322770341445958
118	Liu	Kim	0.5176767676767677	0.325005987674893	0.16666666666666666	0.5555555555555556	-0.13636363636363635
119	Liu	Liu	0.8972653362897265	0.857415510866359	0.7837837837837839	0.8504672897196262	0.680771432148045
120	Liu	MGH	0.75	0.6635286121321886	0.5714285714285715	0.6470588235294118	0.29012942659282975
121	Liu	Miao	0.5	0.41960039960039963	0.47058823529411764	0.47058823529411764	0.13333333333333333
122	Liu	Riaz	0.8317073170731708	0.513872330284095	0.37499999999999994	0.803921568627451	0.279517586746904
123	Liu	Rose	0.6318493150684932	0.26998148925860793	0.2	0.8202247191011236	0.18090225121975098
124	Liu	SU2CLC1	0.6398026315789473	0.5290793791161613	0.360655737704918	0.6176470588235294	0.11797566441271541
125	Liu	SU2CLC2	0.5661764705882353	0.4712887788381209	0.4444444444444445	0.6	0.140028008402801
126	Liu	Snyder	0.5204081632653061	0.4860644257703081	0.4	0.7142857142857143	0.28867513459481287
127	Liu	Zhao	0.6753246753246753	0.6628112935657693	0.0	0.56	0.0
128	MGH	Allen	0.6124260355029585	0.40390650222977215	0.11764705882352941	0.6153846153846154	-0.05976143046671968
129	MGH	Choueiri	0.5384615384615384	0.1923076923076923	0.25	0.625	0.021591675854376522
130	MGH	Gide	0.6818181818181818	0.6648146055182754	0.5483870967741935	0.6164383561643836	0.29663596694141997
131	MGH	Hugo	0.29761904761904767	0.40988220321066504	0.0	0.34615384615384615	-0.39009474880274697
132	MGH	IMVigor210	0.6122762148337597	0.3231930271575969	0.10389610389610389	0.7684563758389261	0.09093675298631783
133	MGH	IMmotion150	0.43963675213675213	0.2733555900615766	0.35000000000000003	0.3696969696969697	-0.13093667244733997
134	MGH	Kim	0.6742424242424243	0.34250663142201243	0.0	0.7333333333333333	0.0
135	MGH	Liu	0.5890613451589061	0.41198628288214717	0.25396825396825395	0.5607476635514018	-0.02044904978609314
136	MGH	MGH	0.9924242424242424	0.9860625485625487	0.888888888888889	0.9117647058823529	0.8312094145936335
137	MGH	Miao	0.9333333333333333	0.874642857142857	0.6666666666666666	0.7058823529411765	0.5400617248673217
138	MGH	Riaz	0.7682926829268293	0.38848931464886644	0.16666666666666669	0.803921568627451	0.1546524226346923
139	MGH	Rose	0.6121575342465754	0.2130158744247071	0.0	0.8202247191011236	0.0
140	MGH	SU2CLC1	0.564967105263158	0.44674014821422037	0.27586206896551724	0.5882352941176471	0.028040407300746976
141	MGH	SU2CLC2	0.5661764705882353	0.500902930811019	0.36363636363636365	0.72	0.2744302150984869
142	MGH	Snyder	0.3877551020408163	0.2763324910383734	0.0	0.6666666666666666	0.0
143	MGH	Zhao	0.4025974025974026	0.3533176353492008	0.0	0.56	0.0
144	Miao	Allen	0.5207100591715976	0.41334836316410334	0.0	0.6666666666666666	0.0
145	Miao	Choueiri	0.641025641025641	0.503021978021978	0.0	0.8125	0.0
146	Miao	Gide	0.521969696969697	0.5609904438714974	0.0	0.4520547945205479	0.0
147	Miao	Hugo	0.369047619047619	0.4370878450794633	0.0	0.46153846153846156	0.0
148	Miao	IMVigor210	0.41029411764705886	0.1908418809536302	0.0	0.761744966442953	-0.05483276645475584
149	Miao	IMmotion150	0.4102564102564103	0.2486513969315223	0.1818181818181818	0.5636363636363636	-0.11322770341445958
150	Miao	Kim	0.3207070707070707	0.1885225753289022	0.0	0.7333333333333333	0.0
151	Miao	Liu	0.5535846267553585	0.4098609065214138	0.0	0.616822429906542	0.0
152	Miao	MGH	0.4128787878787879	0.36500130961199506	0.0	0.6470588235294118	0.0
153	Miao	Miao	1.0	1.0	0.888888888888889	0.9411764705882353	0.8593378488473195
154	Miao	Riaz	0.6365853658536585	0.29258377484441317	0.0	0.803921568627451	0.0
155	Miao	Rose	0.5214041095890412	0.1757373615226197	0.0	0.8089887640449438	-0.04990651285059496
156	Miao	SU2CLC1	0.4860197368421053	0.4063784393907788	0.0	0.6274509803921569	0.0
157	Miao	SU2CLC2	0.40441176470588236	0.2775718836915877	0.0	0.68	0.0
158	Miao	Snyder	0.6326530612244898	0.3794729080443366	0.2	0.6190476190476191	0.0
159	Miao	Zhao	0.40909090909090906	0.3928477411824461	0.0	0.56	0.0
160	Riaz	Allen	0.591715976331361	0.38427295615947876	0.125	0.6410256410256411	0.0
161	Riaz	Choueiri	0.358974358974359	0.14234006734006732	0.0	0.75	-0.12403473458920847
162	Riaz	Gide	0.793939393939394	0.8125974030061839	0.6153846153846154	0.6575342465753424	0.3654939925441437
163	Riaz	Hugo	0.4821428571428571	0.6044102125495987	0.23529411764705882	0.5	0.09287970209589214
164	Riaz	IMVigor210	0.6188618925831203	0.2948048033748172	0.4134615384615385	0.5906040268456376	0.17709759323853747
165	Riaz	IMmotion150	0.5391737891737891	0.3152375492805254	0.25316455696202533	0.6424242424242425	0.03354039854975617
166	Riaz	Kim	0.6994949494949494	0.4115248010356565	0.4	0.7333333333333333	0.24534987303147354
167	Riaz	Liu	0.681079083518108	0.584794338005592	0.2692307692307692	0.6448598130841121	0.1762870494045629
168	Riaz	MGH	0.6893939393939393	0.5222282629198656	0.15384615384615385	0.6764705882352942	0.23570226039551584
169	Riaz	Miao	0.5333333333333333	0.4589697802197802	0.28571428571428575	0.7058823529411765	0.1649915822768611
170	Riaz	Riaz	0.9804878048780488	0.8692243867243867	0.9523809523809523	0.9803921568627451	0.9417632186960222
171	Riaz	Rose	0.5898972602739726	0.22916445149387976	0.20689655172413793	0.7415730337078652	0.054922730219050996
172	Riaz	SU2CLC1	0.5509868421052632	0.4003604151940122	0.564516129032258	0.47058823529411764	0.1650881651714676
173	Riaz	SU2CLC2	0.4264705882352941	0.29136917678797475	0.380952380952381	0.48	-0.027461751819054487
