,loo_sample,feature,exvar
4193,93,Cytotoxic_Tcell,0.013631943828091186
4194,93,Endothelial,0.022942539078585233
4195,93,Epithelial,0.024385492814088305
4196,93,Erythrocyte,0.009102113087460784
4197,93,Exhausted_Tcell,0.04746462563800302
4198,93,Fibroblast,0.007629432131422975
4199,93,Granulocyte,0.02216939348063396
4200,93,Hepatocyte,0.015877479415689177
4201,93,IFNg_pathway,0.14651037341042894
4202,93,Immune_checkpoint,0.015535073793215504
4203,93,Immune_score,0.04627781914112106
4204,93,Innate_lymphoid_cell,0.0001833856832081926
4205,93,Macrophage,0.02514169620782203
4206,93,Mast,0.0011591836652125043
4207,93,Memory_Tcell,0.015905602086545567
4208,93,Mesothelial,0.03770645273018458
4209,93,Monocyte,0.0023592634390272593
4210,93,Myeloid,0.06610566041812993
4211,93,NKcell,0.03403155104233513
4212,93,Naive_Tcell,0.013209586304123278
4213,93,Neutrophil,0.0023830292870559155
4214,93,OS_effect,0.0004122487081632542
4215,93,PLFcell,0.005638358653658915
4216,93,Pancreatic,0.03253449832649136
4217,93,Platelet,0.026494853422682985
4218,93,Pneumocyte,0.028584905975740593
4219,93,Stem,0.01602475506232537
4220,93,Stroma,0.00045486587024645697
4221,93,TGFb_pathway,0.06406517641208898
4222,93,TLS,0.009077373538086908
4223,93,TMB,0.10685712461788177
4224,93,Tcell_exclusion,0.04666000386303237
4225,93,Tcell_general,0.0001402017054910054
4226,93,Treg,0.0020064628479131708
4227,93,cDC,0.001509088720782259
4228,93,pDC,0.001517803514619498
4229,93,Reference,0.039132988198030905
4230,94,Adipocyte,0.0010969337101941479
4231,94,Apoptosis_pathway,0.03679753709353939
4232,94,Bcell,0.002361094577529199
4233,94,CD4_Tcell,0.00030406208784139466
4234,94,CD8_Tcell,0.16250625009791342
4235,94,CPI_Response,0.06853872177514153
4236,94,CPI_effect,0.00911064327437383
4237,94,Cytokine_chemokine,0.011068457246275032
4238,94,Cytotoxic_Tcell,0.011699727785960845
4239,94,Endothelial,0.027004660323201257
4240,94,Epithelial,0.024325563647807358
4241,94,Erythrocyte,0.009630471112446748
4242,94,Exhausted_Tcell,0.045639569595769314
4243,94,Fibroblast,0.00791941159316556
4244,94,Granulocyte,0.025763803710611488
4245,94,Hepatocyte,0.015927065468781865
4246,94,IFNg_pathway,0.14057131885475127
4247,94,Immune_checkpoint,0.01892664247296394
4248,94,Immune_score,0.04662175119282519
4249,94,Innate_lymphoid_cell,0.00029995066286081506
4250,94,Macrophage,0.023516881141327217
4251,94,Mast,0.0020842045148730115
4252,94,Memory_Tcell,0.01623041619401311
4253,94,Mesothelial,0.038420012820606586
4254,94,Monocyte,0.002180710617765813
4255,94,Myeloid,0.06794861528190044
4256,94,NKcell,0.031709398631177055
4257,94,Naive_Tcell,0.015130714567900161
4258,94,Neutrophil,0.0034513567559844027
4259,94,OS_effect,0.00016888918517010687
4260,94,PLFcell,0.006980698399757235
4261,94,Pancreatic,0.03408660670866792
4262,94,Platelet,0.025513098776326792
4263,94,Pneumocyte,0.031815399460830895
4264,94,Stem,0.019156032904612874
4265,94,Stroma,0.0005938008818801022
4266,94,TGFb_pathway,0.07018779913021533
4267,94,TLS,0.008243910659513354
4268,94,TMB,0.11186199589003787
4269,94,Tcell_exclusion,0.0423657066886417
4270,94,Tcell_general,1.8785119548780926e-07
4271,94,Treg,0.0026046888788410216
4272,94,cDC,0.0034084526578599394
4273,94,pDC,0.0018423610130404722
4274,94,Reference,0.04094607078006496
4275,95,Adipocyte,0.0011575592927646206
4276,95,Apoptosis_pathway,0.03421914793969305
4277,95,Bcell,0.0025947702977459075
4278,95,CD4_Tcell,0.0004502431210646751
4279,95,CD8_Tcell,0.1643125702421553
4280,95,CPI_Response,0.06927949596844374
4281,95,CPI_effect,0.008752244697611489
4282,95,Cytokine_chemokine,0.010252512397186941
4283,95,Cytotoxic_Tcell,0.013488645216283457
4284,95,Endothelial,0.0262896708527246
4285,95,Epithelial,0.023224009571706783
4286,95,Erythrocyte,0.009811754444485343
4287,95,Exhausted_Tcell,0.04848522626812879
4288,95,Fibroblast,0.00867189647625033
4289,95,Granulocyte,0.024382110611855023
4290,95,Hepatocyte,0.015774587411292673
4291,95,IFNg_pathway,0.1412348574642187
4292,95,Immune_checkpoint,0.018851186938917963
4293,95,Immune_score,0.04616426702649945
4294,95,Innate_lymphoid_cell,0.0003952666918368708
4295,95,Macrophage,0.02422731997081673
4296,95,Mast,0.002165107127711341
4297,95,Memory_Tcell,0.015737663387923706
4298,95,Mesothelial,0.03680459380896228
4299,95,Monocyte,0.002322708327059164
4300,95,Myeloid,0.06670048081535407
4301,95,NKcell,0.032859984581251056
4302,95,Naive_Tcell,0.013115568824537904
4303,95,Neutrophil,0.002705777491605388
4304,95,OS_effect,0.00034669719723467995
4305,95,PLFcell,0.007227162284669575
4306,95,Pancreatic,0.03534577820829743
4307,95,Platelet,0.025110339877086107
4308,95,Pneumocyte,0.031267580126933425
4309,95,Stem,0.01808871247755428
4310,95,Stroma,0.0004722736180464704
4311,95,TGFb_pathway,0.0674418649908981
4312,95,TLS,0.008447835665797765
4313,95,TMB,0.10926507383279005
4314,95,Tcell_exclusion,0.04295899936703118
4315,95,Tcell_general,4.510084343933851e-05
4316,95,Treg,0.0023011189494512863
4317,95,cDC,0.003183291796935772
4318,95,pDC,0.0013559041937211136
4319,95,Reference,0.04140130984394952
4320,96,Adipocyte,0.0012573090881378146
4321,96,Apoptosis_pathway,0.03391514148187014
4322,96,Bcell,0.0024119050325377422
4323,96,CD4_Tcell,0.00035988125466457355
4324,96,CD8_Tcell,0.164291349916728
4325,96,CPI_Response,0.06856615522837772
4326,96,CPI_effect,0.008384238493899465
4327,96,Cytokine_chemokine,0.010618076830238521
4328,96,Cytotoxic_Tcell,0.012153956655353793
4329,96,Endothelial,0.026249417292443344
4330,96,Epithelial,0.023975664996213508
4331,96,Erythrocyte,0.009978029105987885
4332,96,Exhausted_Tcell,0.04554310356027602
4333,96,Fibroblast,0.008676243059488997
4334,96,Granulocyte,0.023622177934611077
4335,96,Hepatocyte,0.016064744718218282
4336,96,IFNg_pathway,0.14114382665747482
4337,96,Immune_checkpoint,0.019578518478372442
4338,96,Immune_score,0.04612582959062661
4339,96,Innate_lymphoid_cell,0.00036998573280189184
4340,96,Macrophage,0.0252512951801247
4341,96,Mast,0.0019141211723521234
4342,96,Memory_Tcell,0.01566882308713924
4343,96,Mesothelial,0.03728819823202967
4344,96,Monocyte,0.001974649802986561
4345,96,Myeloid,0.06676591191546988
4346,96,NKcell,0.03156134126967436
4347,96,Naive_Tcell,0.013593264048502585
4348,96,Neutrophil,0.0032260918984032827
4349,96,OS_effect,0.0003272362627213532
4350,96,PLFcell,0.0071560278831208635
4351,96,Pancreatic,0.034383140764695064
4352,96,Platelet,0.02458497657062564
4353,96,Pneumocyte,0.03215042506245491
4354,96,Stem,0.018446926469232072
4355,96,Stroma,0.0004635033526837473
4356,96,TGFb_pathway,0.06757704691517408
4357,96,TLS,0.008487888109974695
4358,96,TMB,0.11045417437775507
4359,96,Tcell_exclusion,0.04264845126236161
4360,96,Tcell_general,1.3007929087427428e-05
4361,96,Treg,0.0022435420299399267
4362,96,cDC,0.003285077747623988
4363,96,pDC,0.0017598486344080344
4364,96,Reference,0.040758523690191284
4365,97,Adipocyte,0.0018762997871535347
4366,97,Apoptosis_pathway,0.030409276181139755
4367,97,Bcell,0.0018215374788435046
4368,97,CD4_Tcell,0.00019973763865022143
4369,97,CD8_Tcell,0.16281996295706846
4370,97,CPI_Response,0.06807014585896098
4371,97,CPI_effect,0.007256951420232971
4372,97,Cytokine_chemokine,0.008832531483330741
4373,97,Cytotoxic_Tcell,0.010519686501895609
4374,97,Endothelial,0.027898157720969485
4375,97,Epithelial,0.023459260486388134
4376,97,Erythrocyte,0.009425781640740039
4377,97,Exhausted_Tcell,0.04025371959204094
4378,97,Fibroblast,0.009150934605410721
4379,97,Granulocyte,0.02083812143772834
4380,97,Hepatocyte,0.0158709046790092
4381,97,IFNg_pathway,0.13452559932520036
4382,97,Immune_checkpoint,0.02095950803838431
4383,97,Immune_score,0.045647187307410464
4384,97,Innate_lymphoid_cell,0.00011878927916997295
4385,97,Macrophage,0.021560169793562012
4386,97,Mast,0.0017572691275451469
4387,97,Memory_Tcell,0.014040506910873662
4388,97,Mesothelial,0.03676047692106832
4389,97,Monocyte,0.0024044810681773665
4390,97,Myeloid,0.06583123928391454
4391,97,NKcell,0.03231743780296514
4392,97,Naive_Tcell,0.013245543232309975
4393,97,Neutrophil,0.003621508196780754
4394,97,OS_effect,2.0514030238949488e-06
4395,97,PLFcell,0.006972213304408337
4396,97,Pancreatic,0.0328297383429883
4397,97,Platelet,0.022536444324470106
4398,97,Pneumocyte,0.03784660059738221
4399,97,Stem,0.02091013780542339
4400,97,Stroma,8.645538111873297e-05
4401,97,TGFb_pathway,0.06563841241632695
4402,97,TLS,0.009072849222839907
4403,97,TMB,0.10964943100965607
4404,97,Tcell_exclusion,0.03836231706353843
4405,97,Tcell_general,4.442747647548373e-07
4406,97,Treg,0.00283481729519397
4407,97,cDC,0.003715247192447202
4408,97,pDC,0.001459515423337332
4409,97,Reference,0.04065855044488165
4410,98,Adipocyte,0.0010935706355781338
4411,98,Apoptosis_pathway,0.03401262200344235
4412,98,Bcell,0.002408404877152992
4413,98,CD4_Tcell,0.00014817084412288573
4414,98,CD8_Tcell,0.16281910351897233
4415,98,CPI_Response,0.06986105614512528
4416,98,CPI_effect,0.008158995870402252
4417,98,Cytokine_chemokine,0.010792696811755875
4418,98,Cytotoxic_Tcell,0.01149456549349781
4419,98,Endothelial,0.02662476884678755
4420,98,Epithelial,0.023583782900407746
4421,98,Erythrocyte,0.010202596019326382
4422,98,Exhausted_Tcell,0.045251876200543495
4423,98,Fibroblast,0.008206751554695524
4424,98,Granulocyte,0.025917130419190193
4425,98,Hepatocyte,0.015570265840393449
4426,98,IFNg_pathway,0.14021551888452422
4427,98,Immune_checkpoint,0.02049301820952143
4428,98,Immune_score,0.05352308771236802
4429,98,Innate_lymphoid_cell,0.0004181707315901173
4430,98,Macrophage,0.024388132486260594
4431,98,Mast,0.0022209900165833796
4432,98,Memory_Tcell,0.01622898859128996
4433,98,Mesothelial,0.038058220979722446
4434,98,Monocyte,0.002261970389611734
4435,98,Myeloid,0.06620878217193626
4436,98,NKcell,0.033188166368412264
4437,98,Naive_Tcell,0.013647608202012385
4438,98,Neutrophil,0.003385146326528976
4439,98,OS_effect,0.00020203356244397064
4440,98,PLFcell,0.007165418055846251
4441,98,Pancreatic,0.03388667701685655
4442,98,Platelet,0.024882864966344287
4443,98,Pneumocyte,0.03163903379097033
4444,98,Stem,0.019240752434876218
4445,98,Stroma,0.0005673672839563437
4446,98,TGFb_pathway,0.0683495473587955
4447,98,TLS,0.009029545857076715
4448,98,TMB,0.10901526918406668
4449,98,Tcell_exclusion,0.04234634843978946
4450,98,Tcell_general,5.954984649836348e-08
4451,98,Treg,0.0023039545689438334
4452,98,cDC,0.0033242606872495584
4453,98,pDC,0.001808591712348595
4454,98,Reference,0.04058370152450419
4455,99,Adipocyte,0.0015813939641167174
4456,99,Apoptosis_pathway,0.03418083244636272
4457,99,Bcell,0.0022923888607548903
4458,99,CD4_Tcell,0.00046594853823567206
4459,99,CD8_Tcell,0.16250458006887236
4460,99,CPI_Response,0.07171274977708708
4461,99,CPI_effect,0.008335126958153749
4462,99,Cytokine_chemokine,0.0105497106330108
4463,99,Cytotoxic_Tcell,0.011729342707542778
4464,99,Endothelial,0.025682469167661814
4465,99,Epithelial,0.024651158797460826
4466,99,Erythrocyte,0.009524438304030824
4467,99,Exhausted_Tcell,0.04482908852396794
4468,99,Fibroblast,0.009141747175664294
4469,99,Granulocyte,0.02368660912089038
4470,99,Hepatocyte,0.01480221509712043
4471,99,IFNg_pathway,0.1400773187774198
4472,99,Immune_checkpoint,0.019696059606638894
4473,99,Immune_score,0.04517093295536012
4474,99,Innate_lymphoid_cell,0.00040618969365247004
4475,99,Macrophage,0.024598718022282973
4476,99,Mast,0.0019512199452476064
4477,99,Memory_Tcell,0.01570880890590698
4478,99,Mesothelial,0.0365300341440854
4479,99,Monocyte,0.0017311321671072966
4480,99,Myeloid,0.06843902914667588
4481,99,NKcell,0.03165726380223133
4482,99,Naive_Tcell,0.013270899426323202
4483,99,Neutrophil,0.0027359674108288212
4484,99,OS_effect,0.0002915078129617221
4485,99,PLFcell,0.008425212104138824
4486,99,Pancreatic,0.033857039197330296
4487,99,Platelet,0.025692112135814793
4488,99,Pneumocyte,0.03166707860681939
4489,99,Stem,0.018375454836500826
4490,99,Stroma,0.0004414560997878514
4491,99,TGFb_pathway,0.06735553941053374
4492,99,TLS,0.008270321570362782
4493,99,TMB,0.11161458534103219
4494,99,Tcell_exclusion,0.04230773505545382
4495,99,Tcell_general,1.2226280185045901e-05
4496,99,Treg,0.0018665832761636247
4497,99,cDC,0.00318092746724441
4498,99,pDC,0.0016805894340948813
4499,99,Reference,0.040784430233615
4500,100,Adipocyte,0.0011996463098059573
4501,100,Apoptosis_pathway,0.03297613801678689
4502,100,Bcell,0.0019841677863647877
4503,100,CD4_Tcell,0.0002436461103720866
4504,100,CD8_Tcell,0.16732322421763812
4505,100,CPI_Response,0.0685043966023069
4506,100,CPI_effect,0.009294259981403541
4507,100,Cytokine_chemokine,0.010624167451881772
4508,100,Cytotoxic_Tcell,0.012237155982399606
4509,100,Endothelial,0.02619377791709765
4510,100,Epithelial,0.02146339029839084
4511,100,Erythrocyte,0.009419701915882372
4512,100,Exhausted_Tcell,0.04505829082668855
4513,100,Fibroblast,0.00958109449958211
4514,100,Granulocyte,0.026344931697956486
4515,100,Hepatocyte,0.015556607878598805
4516,100,IFNg_pathway,0.14166536977638844
4517,100,Immune_checkpoint,0.01937054339088562
4518,100,Immune_score,0.04855941235946959
4519,100,Innate_lymphoid_cell,0.00020837334497059157
4520,100,Macrophage,0.022082261270715553
4521,100,Mast,0.0019413421113251284
4522,100,Memory_Tcell,0.015867936100166014
4523,100,Mesothelial,0.03691213227408485
4524,100,Monocyte,0.0018148379291430539
4525,100,Myeloid,0.07038958542929019
4526,100,NKcell,0.0335660774272476
4527,100,Naive_Tcell,0.014593324275042896
4528,100,Neutrophil,0.0036711674371688874
4529,100,OS_effect,0.0003060659724579695
4530,100,PLFcell,0.00649316756187257
4531,100,Pancreatic,0.037510181758913186
4532,100,Platelet,0.025046370116988403
4533,100,Pneumocyte,0.030952870895494367
4534,100,Stem,0.017204358305825784
4535,100,Stroma,0.0006189214712236657
4536,100,TGFb_pathway,0.06530756903905366
4537,100,TLS,0.007956739783331002
4538,100,TMB,0.10464625818738194
4539,100,Tcell_exclusion,0.04147828413582266
4540,100,Tcell_general,2.2634848209412972e-05
4541,100,Treg,0.0029633210983279756
4542,100,cDC,0.003259456689019058
4543,100,pDC,0.0016163277489984473
4544,100,Reference,0.0415451773240515
4545,101,Adipocyte,0.0018905222765513985
4546,101,Apoptosis_pathway,0.034052668985474766
4547,101,Bcell,0.001619632837521201
4548,101,CD4_Tcell,0.000783205229758055
4549,101,CD8_Tcell,0.1590353499280921
4550,101,CPI_Response,0.06546268808517808
4551,101,CPI_effect,0.008248553233537681
4552,101,Cytokine_chemokine,0.011413862615922143
4553,101,Cytotoxic_Tcell,0.011728488577167573
4554,101,Endothelial,0.027096648075049745
4555,101,Epithelial,0.02365114928263201
4556,101,Erythrocyte,0.011144438781555244
4557,101,Exhausted_Tcell,0.04317406380863076
4558,101,Fibroblast,0.008544838208770833
4559,101,Granulocyte,0.02472243734514623
4560,101,Hepatocyte,0.015432934447520585
4561,101,IFNg_pathway,0.13904566817324737
4562,101,Immune_checkpoint,0.017889897786359188
4563,101,Immune_score,0.04483085031902245
4564,101,Innate_lymphoid_cell,0.00015467030132476633
4565,101,Macrophage,0.027699970993636414
4566,101,Mast,0.0025564165797392624
4567,101,Memory_Tcell,0.016329594050378593
4568,101,Mesothelial,0.03404960263248058
4569,101,Monocyte,0.0017327074291876299
4570,101,Myeloid,0.07040755960796496
4571,101,NKcell,0.029646222207453055
4572,101,Naive_Tcell,0.012052391139462215
4573,101,Neutrophil,0.0030293758505698376
4574,101,OS_effect,0.00021935803495398698
4575,101,PLFcell,0.006930261929338877
4576,101,Pancreatic,0.03454163990338277
4577,101,Platelet,0.023952359227783826
4578,101,Pneumocyte,0.030401336770854548
4579,101,Stem,0.018598705967794227
4580,101,Stroma,0.0005319092686252302
4581,101,TGFb_pathway,0.0645482570442697
4582,101,TLS,0.008065557042849947
4583,101,TMB,0.10761670171141569
4584,101,Tcell_exclusion,0.040816881719044296
4585,101,Tcell_general,1.085382018184422e-05
4586,101,Treg,0.0024640932667250315
4587,101,cDC,0.003310692893944811
4588,101,pDC,0.001488463163180631
4589,101,Reference,0.0358809362811251
4590,102,Adipocyte,0.00090195051297981
4591,102,Apoptosis_pathway,0.03413335223353098
4592,102,Bcell,0.0024140293743830643
4593,102,CD4_Tcell,0.0007849094025349501
4594,102,CD8_Tcell,0.16582972011491037
4595,102,CPI_Response,0.07054143292131965
4596,102,CPI_effect,0.009258768517897309
4597,102,Cytokine_chemokine,0.008319093963521262
4598,102,Cytotoxic_Tcell,0.014676959921869348
4599,102,Endothelial,0.026796181046032985
4600,102,Epithelial,0.020001468847040238
4601,102,Erythrocyte,0.01051640552187083
4602,102,Exhausted_Tcell,0.050374581677609664
4603,102,Fibroblast,0.008218781750977344
4604,102,Granulocyte,0.022189018014136308
4605,102,Hepatocyte,0.01547719298399619
4606,102,IFNg_pathway,0.1493350131867064
4607,102,Immune_checkpoint,0.019984077101012798
4608,102,Immune_score,0.04122875484583577
4609,102,Innate_lymphoid_cell,0.00033392841058821343
4610,102,Macrophage,0.026094550192489074
4611,102,Mast,0.00228739754261309
4612,102,Memory_Tcell,0.012556754327551767
4613,102,Mesothelial,0.033934727212585836
4614,102,Monocyte,0.0010850164830235043
4615,102,Myeloid,0.06283893756518055
4616,102,NKcell,0.030044924143170948
4617,102,Naive_Tcell,0.011096918914497822
4618,102,Neutrophil,0.0029671155100715607
4619,102,OS_effect,0.0006170791430546441
4620,102,PLFcell,0.004609001257387058
4621,102,Pancreatic,0.03849040922434288
4622,102,Platelet,0.025175305382919566
4623,102,Pneumocyte,0.03230801035194142
4624,102,Stem,0.02019066732878383
4625,102,Stroma,7.350246220383383e-05
4626,102,TGFb_pathway,0.06717912301356432
4627,102,TLS,0.006757020117787671
4628,102,TMB,0.11219123722742597
4629,102,Tcell_exclusion,0.04587174519149817
4630,102,Tcell_general,0.00013550949867335849
4631,102,Treg,0.0018948105300606866
4632,102,cDC,0.0033171565456429075
4633,102,pDC,0.0014019303887194967
4634,102,Reference,0.04325872317959212
4635,103,Adipocyte,0.0012863312949414896
4636,103,Apoptosis_pathway,0.03470110684897976
4637,103,Bcell,0.0025687620695086233
4638,103,CD4_Tcell,0.0003857364321860901
4639,103,CD8_Tcell,0.16458225907034407
4640,103,CPI_Response,0.06902039657710723
4641,103,CPI_effect,0.00858948910426427
4642,103,Cytokine_chemokine,0.010695435018191146
4643,103,Cytotoxic_Tcell,0.012408423013194558
4644,103,Endothelial,0.02678597133609395
4645,103,Epithelial,0.022636899237854058
4646,103,Erythrocyte,0.009561233458309948
4647,103,Exhausted_Tcell,0.04551077936977743
4648,103,Fibroblast,0.009122566299478607
4649,103,Granulocyte,0.02389123819089367
4650,103,Hepatocyte,0.01592139845052165
4651,103,IFNg_pathway,0.14415685926380994
4652,103,Immune_checkpoint,0.01930251959460505
4653,103,Immune_score,0.045966151391855226
4654,103,Innate_lymphoid_cell,0.00044118256916148013
4655,103,Macrophage,0.025356497665957378
4656,103,Mast,0.0018716279939112734
4657,103,Memory_Tcell,0.01615950186107673
4658,103,Mesothelial,0.036864919907869886
4659,103,Monocyte,0.0018327482196078826
4660,103,Myeloid,0.06662042786508693
4661,103,NKcell,0.03247961555599388
4662,103,Naive_Tcell,0.013251338677848223
4663,103,Neutrophil,0.0028982025551650414
4664,103,OS_effect,0.0003058978311704097
4665,103,PLFcell,0.007054160862570491
4666,103,Pancreatic,0.03548370938148926
4667,103,Platelet,0.024755959209539435
4668,103,Pneumocyte,0.03174710461048269
4669,103,Stem,0.018729929856057037
4670,103,Stroma,0.0004373551709320189
4671,103,TGFb_pathway,0.06768835244862847
4672,103,TLS,0.008097583491387117
4673,103,TMB,0.11369334203204184
4674,103,Tcell_exclusion,0.04368217680289521
4675,103,Tcell_general,3.013904908322207e-05
4676,103,Treg,0.0020012124480115467
4677,103,cDC,0.003310804389641153
4678,103,pDC,0.0017419007099082062
4679,103,Reference,0.04144101132138678
4680,104,Adipocyte,0.0011280817289218703
4681,104,Apoptosis_pathway,0.036015166816216415
4682,104,Bcell,0.0023604705894753053
4683,104,CD4_Tcell,0.00030832224477983505
4684,104,CD8_Tcell,0.1623999588983589
4685,104,CPI_Response,0.07040606863184118
4686,104,CPI_effect,0.008051414813561086
4687,104,Cytokine_chemokine,0.0110331963073248
4688,104,Cytotoxic_Tcell,0.011758928706930849
4689,104,Endothelial,0.026369981800978826
4690,104,Epithelial,0.024162662953455816
4691,104,Erythrocyte,0.010137483653231971
4692,104,Exhausted_Tcell,0.04476244443940525
4693,104,Fibroblast,0.008330571837771195
4694,104,Granulocyte,0.024379209140177105
4695,104,Hepatocyte,0.015955630058437476
4696,104,IFNg_pathway,0.14018866591748258
4697,104,Immune_checkpoint,0.020856821019711758
4698,104,Immune_score,0.04579489753388655
4699,104,Innate_lymphoid_cell,0.00035940154605706987
4700,104,Macrophage,0.0247685702536673
4701,104,Mast,0.0025675351189459183
4702,104,Memory_Tcell,0.015690477109228773
4703,104,Mesothelial,0.03845739414734517
4704,104,Monocyte,0.0017447140863096067
4705,104,Myeloid,0.06628569207338919
4706,104,NKcell,0.03236038679280484
4707,104,Naive_Tcell,0.013554992764630347
4708,104,Neutrophil,0.003088649144096678
4709,104,OS_effect,0.00018743179472535676
4710,104,PLFcell,0.007822461125876812
4711,104,Pancreatic,0.03430070692292375
4712,104,Platelet,0.024992707362211375
4713,104,Pneumocyte,0.03291618959228193
4714,104,Stem,0.019028444873975814
4715,104,Stroma,0.00042619053955206265
4716,104,TGFb_pathway,0.06721476552569516
4717,104,TLS,0.008259877433355989
4718,104,TMB,0.10925336476256287
4719,104,Tcell_exclusion,0.0425687348604582
4720,104,Tcell_general,1.384469511700459e-06
4721,104,Treg,0.0018537182684426057
4722,104,cDC,0.0033613991093304207
4723,104,pDC,0.0019543351470185932
4724,104,Reference,0.04143672540442678
4725,105,Adipocyte,0.0010788431123208708
4726,105,Apoptosis_pathway,0.0348568729081693
4727,105,Bcell,0.002267534201010446
4728,105,CD4_Tcell,0.0003620839948219601
4729,105,CD8_Tcell,0.16497810088434306
4730,105,CPI_Response,0.0698246018432992
4731,105,CPI_effect,0.008193623083941115
4732,105,Cytokine_chemokine,0.011142622146705028
4733,105,Cytotoxic_Tcell,0.011749602286980854
4734,105,Endothelial,0.026774745561394142
4735,105,Epithelial,0.022723857613716203
4736,105,Erythrocyte,0.009416072608127157
4737,105,Exhausted_Tcell,0.0452425343422298
4738,105,Fibroblast,0.008708893540338325
4739,105,Granulocyte,0.02435062291084078
4740,105,Hepatocyte,0.01588905757682746
4741,105,IFNg_pathway,0.1402419623935658
4742,105,Immune_checkpoint,0.01878091285517758
4743,105,Immune_score,0.04486373623181772
4744,105,Innate_lymphoid_cell,0.00041735302668011176
4745,105,Macrophage,0.0255000370247348
4746,105,Mast,0.0019147159001517977
4747,105,Memory_Tcell,0.01622914867343017
4748,105,Mesothelial,0.03774867801253501
4749,105,Monocyte,0.002250883180894392
4750,105,Myeloid,0.0670252869246113
4751,105,NKcell,0.03161994505159571
4752,105,Naive_Tcell,0.01393479955869592
4753,105,Neutrophil,0.0034050855991831774
4754,105,OS_effect,0.0002591574616951364
4755,105,PLFcell,0.0069001798413053095
4756,105,Pancreatic,0.035136978737649316
4757,105,Platelet,0.025089764068230047
4758,105,Pneumocyte,0.033439678800585626
4759,105,Stem,0.01994922167583757
4760,105,Stroma,0.0006303518168327971
4761,105,TGFb_pathway,0.0698164472249535
4762,105,TLS,0.008225620798846034
4763,105,TMB,0.11034338430819313
4764,105,Tcell_exclusion,0.0437754006335519
4765,105,Tcell_general,6.411356104907284e-07
4766,105,Treg,0.0023622593576658746
4767,105,cDC,0.003462753609264624
4768,105,pDC,0.0016779658682798404
4769,105,Reference,0.04252111634012912
4770,106,Adipocyte,0.0013469376517173393
4771,106,Apoptosis_pathway,0.0336937194780198
4772,106,Bcell,0.0023904508602264896
4773,106,CD4_Tcell,0.0004015075683198033
4774,106,CD8_Tcell,0.16316005887118457
4775,106,CPI_Response,0.06928024142977629
4776,106,CPI_effect,0.008467107332013057
4777,106,Cytokine_chemokine,0.010828289039310102
4778,106,Cytotoxic_Tcell,0.012306206323618785
4779,106,Endothelial,0.026357655223434806
4780,106,Epithelial,0.02388847732583177
4781,106,Erythrocyte,0.009893209348057597
4782,106,Exhausted_Tcell,0.04508419298237065
4783,106,Fibroblast,0.008847856977054369
4784,106,Granulocyte,0.0238116141317003
4785,106,Hepatocyte,0.01594744450764274
4786,106,IFNg_pathway,0.14347116112408342
4787,106,Immune_checkpoint,0.019471694802048245
4788,106,Immune_score,0.045376612497426416
4789,106,Innate_lymphoid_cell,0.0003548370867778594
4790,106,Macrophage,0.02413589719393583
4791,106,Mast,0.0016731468758456325
4792,106,Memory_Tcell,0.015113503863709132
4793,106,Mesothelial,0.03715451756136723
4794,106,Monocyte,0.0021896107480994242
4795,106,Myeloid,0.06667815561494561
4796,106,NKcell,0.03282728664797774
4797,106,Naive_Tcell,0.013701124546060872
4798,106,Neutrophil,0.003339397889751461
4799,106,OS_effect,0.00029135446208472526
4800,106,PLFcell,0.007176000872797683
4801,106,Pancreatic,0.034818201435191654
4802,106,Platelet,0.025326179874458288
4803,106,Pneumocyte,0.03185060464584477
4804,106,Stem,0.019158715298450923
4805,106,Stroma,0.0005675483438960516
4806,106,TGFb_pathway,0.06817816085650596
4807,106,TLS,0.008541375293977582
4808,106,TMB,0.11035948161755538
4809,106,Tcell_exclusion,0.042328163921992235
4810,106,Tcell_general,1.4992759776122355e-05
4811,106,Treg,0.002067342586184795
4812,106,cDC,0.0033143275002851524
4813,106,pDC,0.0016564028742789283
4814,106,Reference,0.04113763601618481
4815,107,Adipocyte,0.0011411590043295394
4816,107,Apoptosis_pathway,0.03517996792767031
4817,107,Bcell,0.002406000353198934
4818,107,CD4_Tcell,0.00042187974784158033
4819,107,CD8_Tcell,0.16245590975626
4820,107,CPI_Response,0.07103806961717052
4821,107,CPI_effect,0.008277849792073244
4822,107,Cytokine_chemokine,0.010562923310492911
4823,107,Cytotoxic_Tcell,0.012150535906322979
4824,107,Endothelial,0.027321038271883147
4825,107,Epithelial,0.0235690545807955
4826,107,Erythrocyte,0.009996310043206225
4827,107,Exhausted_Tcell,0.0450179900086356
4828,107,Fibroblast,0.008268126231873896
4829,107,Granulocyte,0.024053997266891947
4830,107,Hepatocyte,0.01594567255065993
4831,107,IFNg_pathway,0.1422005148421901
4832,107,Immune_checkpoint,0.019275207635306324
4833,107,Immune_score,0.045315968487045
4834,107,Innate_lymphoid_cell,0.00033584625589133665
4835,107,Macrophage,0.024786279096746577
4836,107,Mast,0.0018094474958243456
4837,107,Memory_Tcell,0.014884299645196108
4838,107,Mesothelial,0.03743723420870115
4839,107,Monocyte,0.001995952673577772
4840,107,Myeloid,0.06692403298504146
4841,107,NKcell,0.032384682487607286
4842,107,Naive_Tcell,0.013674429552753775
4843,107,Neutrophil,0.0031540661738419518
4844,107,OS_effect,0.00025889173358928375
4845,107,PLFcell,0.006802351297915621
