	train_cohort	test_cohort	ROC	PRC	F1	ACC	MCC
51	Hugo	Hugo	0.9583333333333334	0.9755952380952382	0.8125000000000001	0.7692307692307693	0.5529203373641627
52	Hugo	IMVigor210	0.5253196930946291	0.22766905203990456	0.3543307086614173	0.44966442953020136	0.04221541991441993
53	Hugo	IMmotion150	0.5738960113960114	0.33571450334845665	0.2857142857142857	0.6060606060606061	0.014923040794150733
54	Hugo	Kim	0.4671717171717172	0.24765614569260455	0.3157894736842105	0.4222222222222222	-0.09495945709081692
55	Hugo	Liu	0.44937176644493715	0.35533987113587945	0.5263157894736842	0.411214953271028	-0.013972056231836772
56	Hugo	MGH	0.3143939393939394	0.256035264780885	0.41025641025641024	0.3235294117647059	-0.2327933007184432
57	Hugo	Miao	0.18333333333333332	0.18344717374129138	0.15384615384615385	0.35294117647058826	-0.34993385618385614
58	Hugo	Riaz	0.5536585365853659	0.19587583104348558	0.391304347826087	0.45098039215686275	0.21040031531090164
59	Hugo	Rose	0.5316780821917809	0.2019504816480326	0.27692307692307694	0.47191011235955055	0.011235682654785079
60	Hugo	SU2CLC1	0.5501644736842105	0.4002534345589796	0.5333333333333332	0.5196078431372549	0.12981010015795666
61	Hugo	SU2CLC2	0.5367647058823529	0.32434054303539595	0.5185185185185185	0.48	0.1847166127834302
62	Hugo	Snyder	0.5918367346938775	0.3608279675506566	0.56	0.47619047619047616	0.28867513459481287
63	Hugo	Zhao	0.474025974025974	0.3990006123907052	0.6666666666666666	0.56	0.3273268353539886
64	IMVigor210	Allen	0.6863905325443788	0.5975956335897754	0.588235294117647	0.6410256410256411	0.3273268353539886
65	IMVigor210	Choueiri	0.5128205128205128	0.20255901505901505	0.28571428571428575	0.6875	0.09245003270420485
66	IMVigor210	Gide	0.8083333333333332	0.8676810504020677	0.7472527472527473	0.684931506849315	0.36319417559032585
67	IMVigor210	Hugo	0.6309523809523809	0.5926794151835255	0.6428571428571429	0.6153846153846154	0.2261904761904762
68	IMVigor210	IMVigor210	0.8034526854219949	0.6263155875981056	0.5568181818181818	0.738255033557047	0.40514446615731436
69	IMVigor210	IMmotion150	0.6878561253561254	0.4729107651831676	0.11320754716981132	0.7151515151515152	0.12030443487786331
70	IMVigor210	Kim	0.9065656565656565	0.8157446855976268	0.6666666666666666	0.8666666666666667	0.6504436355879909
71	IMVigor210	Liu	0.5491500369549149	0.41975167222478477	0.5357142857142857	0.514018691588785	0.11369120445162463
72	IMVigor210	MGH	0.7121212121212122	0.5562988161778485	0.5714285714285714	0.5588235294117647	0.24763826349345416
73	IMVigor210	Miao	0.23333333333333334	0.1916612554112554	0.0	0.6470588235294118	-0.1613743060919757
74	IMVigor210	Riaz	0.7	0.2866633449356561	0.4375	0.6470588235294118	0.2678664360378573
75	IMVigor210	Rose	0.6892123287671232	0.2541266289301952	0.0	0.797752808988764	-0.07098293176609363
76	IMVigor210	SU2CLC1	0.694078947368421	0.6742502914153172	0.6	0.7254901960784313	0.39673927212590443
77	IMVigor210	SU2CLC2	0.4852941176470588	0.28796106853672643	0.3	0.44	-0.14417419705003606
78	IMVigor210	Snyder	0.37755102040816324	0.25627456785683234	0.0	0.6190476190476191	-0.15811388300841897
79	IMVigor210	Zhao	0.7077922077922078	0.6394430569430569	0.0	0.56	0.0
80	IMmotion150	Allen	0.7692307692307693	0.6736442114299424	0.5833333333333334	0.7435897435897436	0.4029114820126901
81	IMmotion150	Choueiri	0.717948717948718	0.728021978021978	0.8	0.9375	0.7867957924694432
82	IMmotion150	Gide	0.8007575757575758	0.834822512655632	0.5263157894736842	0.6301369863013698	0.3702053212514134
83	IMmotion150	Hugo	0.6309523809523809	0.6024295568056265	0.689655172413793	0.6538461538461539	0.3003124875651863
84	IMmotion150	IMVigor210	0.6239130434782609	0.3632768972457557	0.27956989247311825	0.7751677852348994	0.2104213669362998
85	IMmotion150	IMmotion150	0.8856837606837608	0.7820497835895516	0.6578947368421053	0.8424242424242424	0.5991673505765748
86	IMmotion150	Kim	0.8939393939393939	0.7502367952004977	0.47058823529411764	0.8	0.4264014327112209
87	IMmotion150	Liu	0.5997782705099778	0.4587108364579358	0.2181818181818182	0.5981308411214953	0.03622759670837806
88	IMmotion150	MGH	0.5492424242424242	0.3926275092304589	0.45454545454545453	0.6470588235294118	0.19863803942616506
89	IMmotion150	Miao	0.25	0.19527257056668823	0.0	0.5882352941176471	-0.23570226039551584
90	IMmotion150	Riaz	0.5975609756097562	0.3403544570472903	0.34782608695652173	0.7058823529411765	0.16442820542357392
91	IMmotion150	Rose	0.6335616438356164	0.3162250582857632	0.0	0.8202247191011236	0.0
92	IMmotion150	SU2CLC1	0.6467927631578947	0.5546931515299738	0.09523809523809525	0.6274509803921569	0.053257223934237555
93	IMmotion150	SU2CLC2	0.6102941176470589	0.5123333346019567	0.2	0.68	0.11378739092043906
94	IMmotion150	Snyder	0.37755102040816324	0.2573890162125456	0.0	0.6666666666666666	0.0
95	IMmotion150	Zhao	0.7337662337662337	0.6801839684250752	0.0	0.56	0.0
96	Kim	Allen	0.7692307692307693	0.6529705996059438	0.6	0.7948717948717948	0.5197011503876874
97	Kim	Choueiri	0.4615384615384615	0.16452991452991453	0.4	0.625	0.2219167619785609
98	Kim	Gide	0.6984848484848485	0.7838524728832478	0.5666666666666667	0.6438356164383562	0.37281956143144473
99	Kim	Hugo	0.5714285714285714	0.6674493804085246	0.6250000000000001	0.5384615384615384	0.05143444998736397
100	Kim	IMVigor210	0.6972506393861894	0.43912705336824287	0.4264705882352941	0.738255033557047	0.2569053708439898
101	Kim	IMmotion150	0.6682692307692307	0.4079958925646693	0.0784313725490196	0.7151515151515152	0.11258518869043897
102	Kim	Kim	0.9848484848484848	0.9714052287581701	0.8461538461538461	0.9111111111111111	0.7887789187446972
103	Kim	Liu	0.5598669623059868	0.417580148506904	0.3103448275862069	0.6261682242990654	0.13072902588622004
104	Kim	MGH	0.6287878787878788	0.5044132202220437	0.23529411764705882	0.6176470588235294	0.04088876773716397
105	Kim	Miao	0.25	0.19387063916475683	0.0	0.7058823529411765	0.0
106	Kim	Riaz	0.6121951219512195	0.2298971801004028	0.42424242424242425	0.6274509803921569	0.2471546916401904
107	Kim	Rose	0.7773972602739726	0.30084532307355377	0.45454545454545453	0.7303370786516854	0.3129369999579838
108	Kim	SU2CLC1	0.7183388157894737	0.6682990694100093	0.5945945945945946	0.7058823529411765	0.3644173978728352
109	Kim	SU2CLC2	0.6985294117647058	0.5345111281692164	0.625	0.76	0.4485294117647059
110	Kim	Snyder	0.4387755102040816	0.2788471449185735	0.0	0.6666666666666666	0.0
111	Kim	Zhao	0.7402597402597402	0.7554808173422726	0.16666666666666669	0.6	0.23028309323591914
112	Liu	Allen	0.7721893491124261	0.491064454130257	0.6666666666666667	0.6923076923076923	0.4791863575034157
113	Liu	Choueiri	0.6666666666666666	0.251010101010101	0.3157894736842105	0.1875	0.0
114	Liu	Gide	0.8166666666666667	0.8202698745874842	0.7692307692307692	0.7123287671232876	0.42317873400230277
115	Liu	Hugo	0.1964285714285714	0.3747555178904813	0.5714285714285714	0.4230769230769231	-0.2559939058231545
116	Liu	IMVigor210	0.6072890025575447	0.29924512021063165	0.3848797250859106	0.39932885906040266	0.09422877157505015
117	Liu	IMmotion150	0.6730769230769231	0.46541683057638494	0.45714285714285713	0.3090909090909091	0.08716272672808179
118	Liu	Kim	0.6212121212121212	0.42546060442517053	0.4074074074074074	0.28888888888888886	-0.040291148201269014
119	Liu	Liu	0.8399852180339986	0.7778747795706993	0.6857142857142857	0.6915887850467289	0.4499976604708756
120	Liu	MGH	0.7348484848484849	0.5552936311935672	0.6	0.5294117647058824	0.34188172937891387
121	Liu	Miao	0.5666666666666667	0.44767316017316017	0.47619047619047616	0.35294117647058826	0.1613743060919757
122	Liu	Riaz	0.8048780487804877	0.619865795468881	0.4444444444444445	0.5098039215686274	0.3339135484518729
123	Liu	Rose	0.615582191780822	0.2628735747088737	0.31746031746031744	0.5168539325842697	0.09088330059212592
124	Liu	SU2CLC1	0.7220394736842105	0.5568149917136037	0.5846153846153846	0.47058823529411764	0.2540433889678314
125	Liu	SU2CLC2	0.5735294117647058	0.39674950662083014	0.4516129032258065	0.32	-0.11378739092043906
126	Liu	Snyder	0.6122448979591837	0.49594060909850385	0.4761904761904762	0.47619047619047616	0.07142857142857142
127	Liu	Zhao	0.6558441558441558	0.6510497164931874	0.0	0.56	0.0
128	MGH	Allen	0.5384615384615384	0.3416906151190544	0.0	0.6153846153846154	-0.1643989873053573
129	MGH	Choueiri	0.4615384615384615	0.16876271876271876	0.28571428571428575	0.6875	0.09245003270420485
130	MGH	Gide	0.6757575757575758	0.660929297600843	0.40740740740740744	0.5616438356164384	0.2327176294295848
131	MGH	Hugo	0.3869047619047619	0.4457367285112078	0.0	0.34615384615384615	-0.39009474880274697
132	MGH	IMVigor210	0.6306265984654732	0.3087681263478681	0.37113402061855666	0.5906040268456376	0.11732373513159551
133	MGH	IMmotion150	0.484508547008547	0.29997025399025057	0.2077922077922078	0.6303030303030303	-0.015298557872920775
134	MGH	Kim	0.787878787878788	0.5189812630287669	0.5	0.7333333333333333	0.3181818181818182
135	MGH	Liu	0.5753880266075388	0.4131312474571187	0.28571428571428575	0.5794392523364486	0.027117218194601774
136	MGH	MGH	0.9848484848484849	0.9742826617826619	0.8275862068965517	0.8529411764705882	0.7385489458759965
137	MGH	Miao	0.7333333333333333	0.4030555555555555	0.0	0.7058823529411765	0.0
138	MGH	Riaz	0.7682926829268293	0.3273471993937313	0.14285714285714288	0.7647058823529411	0.039620671534815584
139	MGH	Rose	0.6575342465753425	0.2433422812800644	0.3478260869565218	0.6629213483146067	0.1613540721498358
140	MGH	SU2CLC1	0.5600328947368421	0.48381730270661905	0.48484848484848486	0.5	0.052711420637387964
141	MGH	SU2CLC2	0.5220588235294118	0.3478101741095162	0.45454545454545453	0.52	0.0898283738337021
142	MGH	Snyder	0.3673469387755102	0.2658584937471492	0.0	0.6666666666666666	0.0
143	MGH	Zhao	0.3116883116883117	0.3246517047729128	0.0	0.56	0.0
144	Miao	Allen	0.43195266272189353	0.2926690746088238	0.0	0.6410256410256411	-0.11470786693528089
145	Miao	Choueiri	0.5384615384615384	0.1923076923076923	0.0	0.75	-0.12403473458920847
146	Miao	Gide	0.47196969696969693	0.5081927274387749	0.0	0.4520547945205479	0.0
147	Miao	Hugo	0.34523809523809523	0.42540318130473986	0.0	0.46153846153846156	0.0
148	Miao	IMVigor210	0.41061381074168796	0.19780255654504336	0.05333333333333333	0.761744966442953	0.02126020056113859
149	Miao	IMmotion150	0.39779202279202275	0.23747372287500376	0.22641509433962265	0.503030303030303	-0.13618730117991562
150	Miao	Kim	0.42424242424242425	0.2179560269627931	0.0	0.7333333333333333	0.0
151	Miao	Liu	0.5476718403547671	0.394371902207756	0.0	0.6074766355140186	-0.07655384843068515
152	Miao	MGH	0.45833333333333337	0.3912193238057938	0.0	0.6470588235294118	0.0
153	Miao	Miao	1.0	1.0	1.0	1.0	1.0
154	Miao	Riaz	0.673170731707317	0.3113340973783152	0.0	0.803921568627451	0.0
155	Miao	Rose	0.5410958904109588	0.18863503753810032	0.0	0.7640449438202247	-0.11422046408668382
